epoch,phase,loss,rmse_tree_count,mae_tree_count,r2_tree_count,rmse_mean_height,mae_mean_height,r2_mean_height,rmse_tree_count_orig,rmse_mean_height_orig,support_ratio,lr
17,val,0.07604823968349358,0.2433388618791258,0.2189721345620002,0.02719979966784236,0.3034190199879819,0.22874592919868722,0.42639126002216154,0.6871416051370154,5.969494185171891,0.3078213998904595,9.689545847984956e-05
18,train,0.0741808661099138,0.23809362655303756,0.21539381326457702,0.023612830336565582,0.30276421143256466,0.2248819367087635,0.47568155802892653,0.6600500482648628,5.902800609515658,0.3216430795603785,9.652393605146935e-05
18,val,0.0753619854266827,0.24335838625031037,0.2192262653689414,0.027043687536633332,0.3012555339774459,0.22345284325220574,0.43454216709119897,0.6869515341986012,5.851561719735234,0.3078213998904595,9.652393605146935e-05
19,train,0.07357009361530173,0.23778943908575528,0.21523768177072983,0.02371251692294385,0.30125291951629685,0.22344006371394368,0.4778220077488944,0.658287127506489,5.88903209250858,0.323068092609274,9.61322260036317e-05
19,val,0.0758807842548077,0.24334007635221236,0.21838449343802946,0.02719008940125356,0.3031752857890841,0.22294150094626525,0.42731244099061005,0.6892226668367673,5.8763052970256995,0.3078213998904595,9.61322260036317e-05
20,train,0.07314074286099138,0.23901633503788097,0.21594898587057232,0.02383984883260981,0.2992372569420166,0.22152464865574126,0.4841716355509379,0.6646092373603428,5.869169282331779,0.3269065593851024,9.572050015330977e-05
20,val,0.07594494941907051,0.24330956264219866,0.21936072594622338,0.0274340457510287,0.30397614560892244,0.22942825856183727,0.4242828521965959,0.6873408212317488,5.987492342352304,0.3078213998904595,9.572050015330977e-05
21,train,0.07291975350215517,0.2376401069553468,0.21530360068339294,0.02468191091663885,0.2996068612667428,0.22158950076950154,0.4838954009466876,0.6578487214949335,5.864539886633983,0.32692967118888067,9.528893909706908e-05
21,val,0.07485335912459935,0.24341271906068782,0.22025581483760082,0.026609189651770837,0.2999870541263275,0.2253209288802294,0.43929402522277083,0.68561269716453,5.879991976452988,0.3078213998904595,9.528893909706908e-05
22,train,0.07303130051185344,0.23778332246029102,0.21505665203523275,0.02326534147071324,0.2991600418461292,0.22140776750998803,0.4879702129486365,0.6583525221575123,5.846339816980264,0.3236103189402613,9.483773213185213e-05
22,val,0.07433456029647435,0.24310146980956238,0.2182434032640788,0.029096927034607423,0.29811251938397015,0.21736087372822338,0.4462795195467868,0.6888835296795958,5.722332173238354,0.3078213998904595,9.483773213185213e-05
23,train,0.07257290544181035,0.23839360424595354,0.21573645852472334,0.027053797636480637,0.29775902156929074,0.22008523475975614,0.48500764413655617,0.6620875202224575,5.830431042147156,0.3263218189107961,9.436707717194636e-05
23,val,0.07499107947716346,0.24324018140934947,0.21779125734951973,0.027988633111589833,0.300391153991634,0.22557347203698444,0.4377824012060396,0.6893288300695183,5.890716493079199,0.3078213998904595,9.436707717194636e-05
24,train,0.07128443224676724,0.2375214361178083,0.2150627555626922,0.026628622406276947,0.2936337468965725,0.21631093010411323,0.49949249882281876,0.6578597645922609,5.734599374643489,0.32686000692433326,9.387718066217243e-05
24,val,0.07401764698517628,0.24284614441476787,0.21846231519538348,0.031135302450362445,0.29724675530534306,0.21961972811777794,0.44949102632922355,0.6867689069156778,5.765178259921465,0.3078213998904595,9.387718066217243e-05
25,train,0.07147806101831897,0.23818257811886676,0.21541090101467417,0.028179247688336573,0.2942983128200413,0.21665435521283388,0.4989132618986337,0.661605906459444,5.739733465882477,0.3266662466114965,9.336825748733098e-05
25,val,0.07439403044871795,0.24309434269463742,0.21935277463557482,0.02915385500261103,0.29902368036682625,0.21876602577837734,0.4428895275595317,0.6861725280345549,5.788208699050511,0.3078213998904595,9.336825748733098e-05
26,train,0.07176345299030172,0.2365897432975475,0.21443060381818074,0.02661271744551319,0.2962721613891948,0.2192536137315524,0.49216908939032344,0.6528070651438083,5.8070861956856845,0.32765350341796873,9.284053087794643e-05
26,val,0.07361857096354167,0.2428482273283873,0.21781745166520533,0.031118682296616296,0.2962798356872947,0.22022502321098636,0.4530667233287655,0.6879523854725819,5.772885639542915,0.3078213998904595,9.284053087794643e-05
27,train,0.07084813611260776,0.2378843051154842,0.21489791183789494,0.032738689464060444,0.292309018226595,0.21488643945746816,0.5062663908053464,0.6616712361166605,5.6874015977576,0.3218597675191945,9.229423231235099e-05
27,val,0.07439090044070513,0.24308089629678603,0.21967390608940596,0.029261253820137223,0.29889907013228556,0.2259478039346454,0.4433537530130218,0.6856173518069195,5.901632356557681,0.3078213998904595,9.229423231235099e-05
28,train,0.07114720837823275,0.23742581615736313,0.2148017061469624,0.03286436053375763,0.2935815747938718,0.21618274642250493,0.5039692736890835,0.6591995837980159,5.728923449149255,0.32378763659247034,9.17296014151512e-05
28,val,0.07430247771434295,0.24281871250349762,0.21852700569946912,0.03135417608630009,0.298035181407137,0.2152653976446766,0.44656678065885946,0.6864643854671246,5.685393230911537,0.3078213998904595,9.17296014151512e-05
29,train,0.07058442214439656,0.236616956559457,0.21419449418199443,0.03172368883338772,0.2921293980625322,0.21521693638610292,0.5039410527434078,0.6540657860268199,5.703345094318707,0.3266504090407799,9.114688585211964e-05
29,val,0.07379619891826923,0.24276840397831354,0.21770208500756383,0.03175551331546567,0.296954365822375,0.22195923845838952,0.4505735200145591,0.6868388928881167,5.821894785768393,0.3078213998904595,9.114688585211964e-05
