epoch,phase,loss,rmse_tree_count,mae_tree_count,r2_tree_count,rmse_tree_count_orig,mae_tree_count_orig,r2_tree_count_orig,support_ratio,lr
15,val,0.02929192084770698,0.24571919116842283,0.21403554445601558,0.008074944210686552,0.702899043159228,0.5505526874878973,-0.02558546091572622,0.31015199384131986,2.5276719726141925e-05
16,train,0.02838365482710481,0.23860816257455675,0.2180854783675997,0.01904517472026579,0.6619937362355764,0.5550759461941214,0.006227218882766672,0.32440580125526874,2.2689495394437534e-05
17,train,0.028449514067869417,0.2390840546839044,0.21815631078735212,0.01898292589519779,0.6645133996041926,0.5556555099380258,0.005329302119103874,0.32430635694785626,2.0130324487011705e-05
18,train,0.02833069476884665,0.2386547494469739,0.21779327856811306,0.019029640998287634,0.6625868089725013,0.5543995450525556,0.0056704358829716695,0.32155989289693404,1.762724581586714e-05
19,train,0.028277262789277276,0.23831485268691296,0.2178262824069824,0.019239475449261856,0.6606267838225822,0.5542488410164851,0.005794204161774341,0.32301975525531573,1.5207683634727802e-05
20,train,0.028515058694426547,0.23953832546472653,0.21848905320484918,0.02068945565878233,0.667483010654995,0.55703727329551,0.006630678074737717,0.32686046062875856,1.2898147173176224e-05
20,val,0.028882707868303572,0.24375421624751034,0.22137674995563877,0.02387602596949079,0.6892021318025456,0.5675811776469785,0.013994867770693142,0.31015199384131986,1.2898147173176224e-05
21,train,0.02828198200238939,0.23825234684937643,0.21771791823009798,0.019453206238207565,0.6605876109851142,0.5538882894703806,0.0064325352626859456,0.32708821509711933,1.0731152356235768e-05
22,train,0.028268086541559278,0.23811595611855566,0.21763542286075432,0.020351176302382035,0.6601298529565613,0.5536729277085103,0.007254842468752742,0.32387818012040914,8.715510147479221e-06
23,train,0.02842691428063252,0.2392094713687391,0.21835322207572522,0.02024918113053975,0.6655327289589638,0.556433810430622,0.005422346460731808,0.3264717678843495,6.881023269611332e-06
24,train,0.028269240126986683,0.23821783954849693,0.21778074102417644,0.020667192952137148,0.6604956846549878,0.5542189847068251,0.007433259809265458,0.3269837238534619,5.247790744757121e-06
25,train,0.028428277608864905,0.23899679308532867,0.218205777366512,0.021358700096503203,0.6648767398181882,0.5559780884871138,0.0071100178311040985,0.3266357474310701,3.833706610234706e-06
25,val,0.028871214234983768,0.24382447646883895,0.21829826305468075,0.023313224868254934,0.6931318133714872,0.5603899347310783,0.002718836176356265,0.31015199384131986,3.833706610234706e-06
26,train,0.028091378228361254,0.23731930226531658,0.21725543298309166,0.020791323603232548,0.6560440300931545,0.5521459831900375,0.007966088035259,0.32777927831276177,2.6542638677380576e-06
27,train,0.028405048593213057,0.2391260352983524,0.21822635923926928,0.02243621659439543,0.6659856746748493,0.5562193361661686,0.007891257962485798,0.32204965545549424,1.7223847387683003e-06
28,train,0.02835801376919566,0.23861966768419646,0.21796489962036913,0.02282509683593814,0.6636074330861677,0.5551747904064669,0.00890835930237488,0.3239332638245678,1.050144973065188e-06
29,train,0.028135791267316367,0.237822119669375,0.21760355442928767,0.021553727865597172,0.6587731907316192,0.5535302949632634,0.008461811381915263,0.326680907678768,6.40277885928549e-07
30,train,0.028439131799022768,0.23917514747955254,0.21811187480235036,0.02216970903549842,0.6661982254076252,0.5559601150135405,0.007592924800944312,0.3261526835333441,5.000400641891033e-07
30,val,0.028860513266030844,0.24375653512305517,0.21861953690316682,0.02385745381255744,0.6924054736114484,0.5611468397992758,0.004807862859628198,0.31015199384131986,5.000400641891033e-07
20,test,,0.2275089865515237,0.21326187254955087,0.005939077664173897,0.6021001034618397,0.5320296315830251,0.021301653535859444,0.2676974429652609,5.000400641891033e-07
