epoch,phase,loss,rmse_tree_count,mae_tree_count,r2_tree_count,rmse_tree_count_orig,mae_tree_count_orig,r2_tree_count_orig,support_ratio,lr
20,train,0.028575988979274054,0.23980224969664915,0.21894501931759602,0.018530250688858385,0.6682363515901517,0.5580673923366885,0.004387121116747106,0.32686046062875856,2.579629434635245e-05
20,val,0.02892055759182224,0.24386253080925638,0.22132262818333587,0.023008332825007694,0.6898524730517052,0.5674175156505826,0.012133171988230607,0.31015199384131986,2.579629434635245e-05
21,train,0.02833945153095468,0.23849596887260383,0.2182074730289636,0.017446888732712384,0.6613138568814934,0.5549880376702965,0.004246690632320527,0.32708821509711933,2.1462304712471535e-05
22,train,0.02832482197030713,0.2383509945054474,0.21807834059605044,0.018416247433674093,0.6607983624324091,0.5546686625476649,0.005243130427782572,0.32387818012040914,1.7431020294958442e-05
23,train,0.02849120045035975,0.23947183247541073,0.21881927385227787,0.018098852625838102,0.6662837924581604,0.5574827514252513,0.0031762887228266035,0.3264717678843495,1.3762046539222664e-05
24,train,0.028326132862838273,0.238457455937625,0.21823501006276444,0.018696037371487284,0.6611895562952304,0.5552360856946421,0.005346718788736382,0.3269837238534619,1.0495581489514241e-05
25,train,0.02849875119133913,0.239282978627838,0.21870055144079276,0.019013558358531024,0.6657114591212104,0.5570935293524422,0.004615406024697122,0.3266357474310701,7.667413220469413e-06
25,val,0.02890549696885146,0.24394174050690162,0.21911843673486692,0.02237355074114189,0.6931656183838971,0.5622444801233335,0.002621556197032082,0.31015199384131986,7.667413220469413e-06
26,train,0.02815749964763209,0.23759643813023207,0.2177745182954156,0.01850299481707396,0.6568225619851512,0.5533141129029131,0.0056101842617273245,0.32777927831276177,5.308527735476115e-06
27,train,0.028473057697728735,0.2394128059878401,0.21871482385217164,0.020090133818548517,0.6667501831916529,0.5573204913212612,0.00561219715917094,0.32204965545549424,3.4447694775366006e-06
28,train,0.028428172737462416,0.2389000715646496,0.21845091350869716,0.020527175383603602,0.6643870263278362,0.5562655485154028,0.006578360713990539,0.3239332638245678,2.100289946130376e-06
29,train,0.028202227300794674,0.23808766518333688,0.2181332592345082,0.019367496630491754,0.6595322537804723,0.5547195535913044,0.006175520376007326,0.326680907678768,1.280555771857098e-06
30,train,0.028510234609911943,0.23946894400409166,0.21865595896121717,0.019765951039156016,0.6670185571330401,0.5571841358623427,0.0051473937102519685,0.3261526835333441,1.0000801283782066e-06
30,val,0.028903118975750812,0.24392020423219965,0.21913849497452909,0.02254616164679024,0.6930190949913726,0.5622940326952299,0.0030431692247592235,0.31015199384131986,1.0000801283782066e-06
20,test,,0.22796015457760782,0.21433940705001925,0.001992568080127599,0.6023119750061818,0.5345432815954329,0.020612748776243084,0.2676974429652609,1.0000801283782066e-06
