epoch,phase,loss,rmse_tree_count,mae_tree_count,r2_tree_count,rmse_mean_height,mae_mean_height,r2_mean_height,rmse_tree_count_orig,rmse_mean_height_orig,support_ratio,lr
8,train,0.08201230805495689,0.24328595106292875,0.21729199653552667,-0.013403477711209977,0.33544649291269735,0.2446218026819723,0.3515677950716187,5278740.652027343,6.353026829716254,0.32472677559688173,9.930680383499042e-05
8,val,0.08131134815705128,0.24673197672033714,0.21627379792842472,-0.00011878062716830229,0.317276902176444,0.2386151918070708,0.3727985258250066,0.8048637295604317,6.1707081728200635,0.3078213998904595,9.930680383499042e-05
9,train,0.08018419989224138,0.240686093073376,0.21666803512152535,0.0024942204243016963,0.32436509889732607,0.24084114390775163,0.38903432748408173,653401.7829199375,6.264551732813212,0.32811071461644664,9.912321891107054e-05
9,val,0.08139664087540065,0.2449018066106468,0.21879555032139691,0.014663242690042266,0.3187226886896805,0.2320232523074208,0.36706936303145066,0.6929653939447705,6.082190608280855,0.3078213998904595,9.912321891107054e-05
10,train,0.07940926387392241,0.24057583386116618,0.21645516644892135,0.00687814336335868,0.32125836724772494,0.2389732623769199,0.4013840786725218,249.64743703718068,6.221367157037883,0.3218080586400525,9.89183062363239e-05
10,val,0.08123153295272435,0.2448403079506812,0.21891267590921534,0.015158047384350337,0.31873460212647126,0.2324298931928082,0.36702204591014864,18.970397661453152,6.108402027335514,0.3078213998904595,9.89183062363239e-05
11,train,0.07912639749461207,0.2408663601689889,0.21647391110538183,0.006066890732309815,0.32789264157090187,0.23667551383089472,0.3844951721736858,725.4753747086903,6.1548878816229236,0.3236713540965113,9.869215569222204e-05
11,val,0.08027375050080128,0.24450324671253057,0.22026618987906232,0.01786776098155274,0.3167023876123914,0.2315146602415894,0.3750679008498745,0.6889561056531133,6.0518342872679955,0.3078213998904595,9.869215569222204e-05
12,train,0.07832367995689656,0.2408834769143952,0.21705894692326827,0.010846274481266072,0.3174547378123805,0.2350749679850738,0.41824303385364736,73.63765426163557,6.1424506496222,0.32484755680478855,9.844486647586783e-05
12,val,0.07937387319711539,0.2456110905559116,0.21923722833469306,0.00894751846054942,0.320630533831016,0.228711676358696,0.3594693535121234,287339.93614680105,6.012104053156622,0.3078213998904595,9.844486647586783e-05
13,train,0.07810479525862069,0.24073400912511753,0.21638116455911538,0.010433638505112919,0.32031839747793034,0.2342563178849753,0.4142135414497039,41.1203696378024,6.1150645768613945,0.3209084346376616,9.817654705648476e-05
13,val,0.07783782176482372,0.2443314612238397,0.2160700530535519,0.01924734836791464,0.30859035856944717,0.23222227134047466,0.4066719730197138,0.6939353046065564,6.0495012676990125,0.3078213998904595,9.817654705648476e-05
14,train,0.07708656047952586,0.24009510620071436,0.21637095954687507,0.016521676726816925,0.31294688898988654,0.23261510990184434,0.436466154982749,9.060505910591568,6.076212959639538,0.3270757214776401,9.788731512783807e-05
14,val,0.07737223307291667,0.24427963737431532,0.21768672443209428,0.019663348725196705,0.31066864097627844,0.23007123380612132,0.39865321615674243,15.152108719923998,5.984568253768335,0.3078213998904595,9.788731512783807e-05
15,train,0.07624048693426724,0.23925911201058148,0.21592558657751948,0.016091404572634693,0.30989847363845696,0.23036004262652846,0.44474006969852264,0.6894066585903904,6.047328802917318,0.3210498415190598,9.75772975566109e-05
15,val,0.07963992387820513,0.2442077815364753,0.21868817522893078,0.02024000383789326,0.3147074394805154,0.2283861627587165,0.3829161558043773,5.0455240028037345,6.035839103778911,0.3078213998904595,9.75772975566109e-05
16,train,0.07595467403017242,0.2389643489214799,0.21600051415888455,0.01647243085129768,0.31007309397680644,0.2300558641126636,0.4379812454656735,1.5947197829831234,6.04363922327568,0.32450230039399247,9.72466303267562e-05
16,val,0.07688316932091346,0.24478649451357087,0.2150472949676174,0.015590916520483833,0.3049047712724449,0.22923775961770998,0.42075992878285495,0.6974657081527709,5.957441419071475,0.3078213998904595,9.72466303267562e-05
17,train,0.07566633553340517,0.23904456718662462,0.21578782869303162,0.019531006718057853,0.3077348426488668,0.22842756849997325,0.45557208792306836,0.789192381928812,5.996729084921085,0.324380401085163,9.689545847984956e-05
17,val,0.07630255283453526,0.24377935462661618,0.218539543949074,0.023674680202412257,0.30384496619026324,0.2263714182523253,0.4247796408178408,0.6866992303398958,5.916117395391193,0.3078213998904595,9.689545847984956e-05
18,train,0.07511238887392241,0.23840837728129052,0.21528384307567808,0.02102963053488527,0.3059256930434262,0.2274775282789556,0.46467446043698746,2.3136549381773768,5.957693167429375,0.3216430795603785,9.652393605146935e-05
18,val,0.07662572616185898,0.24348635639239086,0.21692739557963858,0.026020159265261467,0.3055421862142252,0.23090440919920557,0.41833555080401674,0.6894494773497903,6.007062137856945,0.3078213998904595,9.652393605146935e-05
19,train,0.07467293574892242,0.23826313496750065,0.21529293454720075,0.01981895466714345,0.3047811269310716,0.2261091125685022,0.4655191170235208,1.0475743064255147,5.956974843884655,0.323068092609274,9.61322260036317e-05
19,val,0.07589017427884616,0.24363802261876905,0.21748572260617363,0.024806408678853753,0.3034805892588282,0.22629981574686062,0.4261584449858966,2.7348428546324532,6.2808732457625345,0.3078213998904595,9.61322260036317e-05
20,train,0.07423390355603449,0.2391462934209614,0.21587196299210032,0.02277804121031879,0.3029496598947707,0.22473311807801433,0.4712932828578076,0.7445056430770898,6.0285872978727895,0.3269065593851024,9.572050015330977e-05
20,val,0.07555682842548077,0.24368135066479021,0.21640314245198702,0.02445952530276385,0.3017255950306986,0.22694663836440598,0.43277617746805364,0.699746392062911,5.92846838734275,0.3078213998904595,9.572050015330977e-05
21,train,0.07383443898168103,0.23779895360088885,0.215293165719324,0.02337760426864466,0.30266084118509257,0.22403764559866737,0.47332016732213555,0.6660516166580672,5.923439746273812,0.32692967118888067,9.528893909706908e-05
21,val,0.07597703200120193,0.24325118934679754,0.2174918334940485,0.02790065354853888,0.3037148842378994,0.23272105494004386,0.4252720614829639,0.6886209377705371,6.040618509724109,0.3078213998904595,9.528893909706908e-05
22,train,0.07411688442887931,0.2378512481607106,0.21479315273281208,0.022707229477814672,0.3028123504504034,0.22478093015024186,0.47539161904023297,0.6628456324564214,5.943655231034427,0.3236103189402613,9.483773213185213e-05
22,val,0.07504820212339744,0.24341920101176956,0.2159333621236174,0.026557347203690296,0.3003417958094825,0.22108045627883405,0.4379671453866508,0.6919787020576946,5.8112986680171295,0.3078213998904595,9.483773213185213e-05
23,train,0.07377887594288793,0.23849999707313518,0.21557614002212294,0.02618517034032164,0.3017244689986235,0.22356810129277413,0.4711993398289416,0.6686723741661389,5.924097848726376,0.3263218189107961,9.436707717194636e-05
23,val,0.07565229366987179,0.24417833088022062,0.2166210652581792,0.02047630126293054,0.3025362735413752,0.22583661767108484,0.4297240405806374,26333.985617418817,15.604098352491835,0.3078213998904595,9.436707717194636e-05
24,train,0.07273033405172413,0.2375214561115228,0.21478517250862747,0.02662845853634699,0.2986268736424191,0.2208758341362499,0.4823259060661199,0.6689811136679883,5.840269282709458,0.32686000692433326,9.387718066217243e-05
24,val,0.07582522661258013,0.24383114420357394,0.21803803287741988,0.023259806298685737,0.3025951091919553,0.22666671982382203,0.4295022105220361,7.861657363844441,5.966772834603118,0.3078213998904595,9.387718066217243e-05
25,train,0.07260279162176723,0.2380598921438822,0.21498633596357541,0.029180144316006795,0.2982845706673577,0.22035701861464596,0.4852469334479932,0.6972955875985328,5.8736681168078375,0.3266662466114965,9.336825748733098e-05
25,val,0.07566637870592949,0.2432483219749806,0.21870825621858728,0.02792357104257781,0.3026861576150042,0.22000356715967495,0.4291588425222913,0.6865635718021963,5.809902080449725,0.3078213998904595,9.336825748733098e-05
26,train,0.07291428138469827,0.23664137206350871,0.21428939560156882,0.026187844694769202,0.30013884953093983,0.22249494381285545,0.4788270493502331,0.654137784822124,5.882173810909864,0.32765350341796873,9.284053087794643e-05
26,val,0.07453253330328526,0.24359817389364333,0.21758784745674672,0.02512538223655192,0.2986775058866393,0.22205031566292271,0.4441786949868942,0.6915431404946598,7.334560332600418,0.3078213998904595,9.284053087794643e-05
27,train,0.07271854795258621,0.23802516398603799,0.21469589715611767,0.031592857889683246,0.29859532128829297,0.22065334651456825,0.48480189178245403,0.6623453267894689,5.821952314443275,0.3218597675191945,9.229423231235099e-05
27,val,0.07494412935697116,0.24297072832682257,0.21857376990767763,0.030140961639735564,0.29988492439536296,0.22330983418796369,0.43967574171191104,0.6850586071702691,5.854054751613533,0.3078213998904595,9.229423231235099e-05
28,train,0.07251060748922414,0.2372755471041452,0.21450726814714724,0.0340881917807776,0.2983078493150455,0.22024717184671389,0.48786984326279104,0.6585510938147797,5.82241889758572,0.32378763659247034,9.17296014151512e-05
28,val,0.07584400666065705,0.24388971091759465,0.21996661901344924,0.022790536190792965,0.30241817272701266,0.21799847208330808,0.43016918990927955,0.6858067773958534,5.772512986413411,0.3078213998904595,9.17296014151512e-05
